Customer_ID,Name,Gender,Age,Email,City,Signup_Date,Membership_Tier,Annual_Income,Purchase_Count,Total_Spent,Payment_Method,Satisfaction_Score,Churn_Risk_Score,App_Installed,Newsletter_Subscribed
CUST_08258,John Shelton,Male,33,brittany31@example.com,San Antonio,2025-03-27,Bronze,55266,15,1841.56,Credit Card,4,0.63,FALSE,FALSE
CUST_08259,Julie Carson,Female,58,dharris@example.com,New York,2024-05-23,Bronze,92550,9,1520.46,PayPal,4,0.83,TRUE,FALSE
CUST_08260,John Benson,Male,41,abryant@example.net,Phoenix,2024-04-04,Silver,56698,12,327.28,PayPal,4,0.92,TRUE,FALSE
CUST_08261,Lori Lopez,Female,53,jgiles@example.net,Chicago,2026-03-09,Gold,60563,10,1590.55,Credit Card,1,0.57,TRUE,TRUE
CUST_08262,Jill Martinez,Female,64,gabrielle50@example.org,San Diego,2024-04-02,Bronze,68270,18,2431.19,Credit Card,1,0.38,FALSE,FALSE
CUST_08263,John Thomas Jr.,Male,52,terri97@example.org,Philadelphia,2026-06-20,Silver,47786,8,723.28,PayPal,3,0.08,TRUE,FALSE
CUST_08264,Amber Hernandez,Female,42,claudialowe@example.com,Houston,2024-08-18,Silver,96041,17,2779.03,Credit Card,2,0.62,FALSE,FALSE
CUST_08265,Joshua Wells,Male,52,oalexander@example.com,New York,2024-09-16,Silver,50110,12,934.45,Credit Card,5,0.96,TRUE,FALSE
CUST_08266,Desiree Mason,Female,39,nicholastodd@example.org,San Antonio,2025-04-26,Silver,84441,9,1565.71,Bank Transfer,4,0.44,TRUE,FALSE
CUST_08267,Thomas Warren,Male,29,willisjames@example.org,Houston,2025-01-03,Bronze,46829,20,3674.18,Credit Card,4,0.9,TRUE,FALSE
CUST_08268,Eduardo Rose,Male,60,alvarezmichael@example.com,Chicago,2026-07-29,Gold,54891,14,2585.68,Bank Transfer,3,0.26,TRUE,FALSE
CUST_08269,Sandy Hall,Female,57,simskathryn@example.com,Los Angeles,2024-08-28,Bronze,73092,9,1455.49,Bank Transfer,5,0.15,FALSE,FALSE
CUST_08270,Alfred Johnson,Male,42,brentjohnston@example.com,San Diego,2026-06-18,Bronze,57260,13,797.14,Credit Card,5,0.16,TRUE,TRUE
CUST_08271,Mr. Jason Bates,Male,66,emccarty@example.org,San Antonio,2026-07-22,Bronze,66441,15,1074.73,Apple Pay,3,0.1,TRUE,TRUE
CUST_08272,Mr. Stephen Wilson,Male,52,nancy83@example.net,Los Angeles,2024-11-26,Bronze,53446,13,421.04,PayPal,2,0.14,TRUE,TRUE
CUST_08273,Michelle Hanson,Female,59,alicia67@example.com,San Diego,2024-05-13,Bronze,61788,10,554.42,PayPal,5,0.08,TRUE,TRUE
CUST_08274,Alison Gordon,Female,37,johntaylor@example.net,Phoenix,2025-10-01,Bronze,55092,9,654.89,PayPal,3,0.14,TRUE,TRUE
CUST_08275,Wendy Oconnor,Female,65,adam09@example.com,Los Angeles,2025-11-01,Bronze,61598,13,2375.48,PayPal,1,0.11,FALSE,FALSE
CUST_08276,Trevor Ferguson,Male,68,craigpeter@example.net,San Diego,2025-08-14,Silver,64743,9,1198.35,PayPal,4,0.68,TRUE,TRUE
CUST_08277,Sarah Hall,Female,59,blackwelljoshua@example.net,San Antonio,2024-11-29,Silver,62626,20,771.53,Credit Card,2,0.74,FALSE,FALSE
CUST_08278,Dr. Jillian Myers PhD,Female,36,isingh@example.com,Houston,2024-07-31,Silver,75158,21,3451.76,Apple Pay,3,0.74,TRUE,FALSE
CUST_08279,Antonio Cordova,Male,59,wdunn@example.org,Philadelphia,2024-03-17,VIP,74383,19,430.01,Credit Card,1,0.44,TRUE,FALSE
CUST_08280,Kyle Harvey,Male,50,ucoleman@example.net,Los Angeles,2026-05-15,Bronze,60631,13,1746.24,Credit Card,2,0.72,TRUE,FALSE
CUST_08281,Bianca Snow,Female,26,ortizdustin@example.org,San Diego,2024-07-28,Gold,63584,10,952.4,Bank Transfer,3,0.39,FALSE,FALSE
CUST_08282,Tina Wilson,Female,39,robert23@example.org,Philadelphia,2026-05-27,Bronze,57758,7,349.3,Credit Card,3,0.27,TRUE,TRUE
CUST_08283,Stephanie Young,Female,36,ljimenez@example.org,New York,2023-10-19,Bronze,66639,13,1424.12,PayPal,5,0.27,TRUE,TRUE
CUST_08284,Thomas Frazier,Male,25,vparrish@example.net,Los Angeles,2025-06-12,Bronze,51627,13,1646.49,PayPal,4,0.9,TRUE,TRUE
CUST_08285,Molly Mcgrath,Female,55,gonzaleztracy@example.com,San Diego,2024-10-17,Bronze,54239,11,709.86,Bank Transfer,1,0.3,TRUE,FALSE
CUST_08286,Andrew Smith,Male,33,christina20@example.com,Houston,2026-06-02,Bronze,72145,9,648.08,PayPal,1,0.14,TRUE,FALSE
CUST_08287,Shane Castaneda,Male,53,bonnieanderson@example.net,Houston,2024-02-28,Bronze,64025,11,264.45,Bank Transfer,4,0.43,TRUE,FALSE
CUST_08288,Molly Bentley,Female,65,brianwagner@example.org,Phoenix,2025-07-28,Bronze,,17,3013.5,Credit Card,3,0.08,TRUE,FALSE
CUST_08289,Martin Buchanan,Male,57,jessicahill@example.net,Los Angeles,2024-11-25,Silver,73054,11,1426.72,Credit Card,2,0.27,TRUE,FALSE
CUST_08290,Thomas Lucas,Male,57,ibishop@example.net,San Diego,2025-09-03,Bronze,84646,9,1478.45,Apple Pay,2,0.66,TRUE,TRUE
CUST_08291,Christopher Lee,Male,27,cohentiffany@example.org,Phoenix,2023-11-06,Gold,68467,13,519.08,Apple Pay,5,0.44,TRUE,FALSE
CUST_08292,Lindsay Shelton,Female,46,richard11@example.com,Philadelphia,2026-05-29,Bronze,45481,15,332.76,PayPal,5,0.57,TRUE,TRUE
CUST_08293,Nicholas Bailey,Male,26,holderlinda@example.com,Philadelphia,2023-11-10,Silver,89195,7,426.07,Apple Pay,3,0.35,TRUE,FALSE
CUST_08294,Jason Owens,Male,22,ggardner@example.org,New York,2026-03-04,Bronze,68976,16,2643.5,Credit Card,2,0.09,FALSE,FALSE
CUST_08295,Leah Sanchez,Female,49,joshuawatson@example.org,Phoenix,2025-09-05,Gold,73054,12,734.82,Credit Card,4,0.14,TRUE,FALSE
CUST_08296,Christine Keller,Female,64,hbecker@example.org,New York,2026-06-21,Bronze,82994,16,2221.07,Apple Pay,2,0.29,FALSE,TRUE
CUST_08297,Brian Hill,Male,56,thomascox@example.com,New York,2024-09-16,Bronze,57578,11,1959.65,Bank Transfer,4,0.03,TRUE,FALSE
CUST_08298,Karen Hernandez,Female,32,nicole63@example.com,Philadelphia,2023-11-10,Gold,44109,21,893.09,PayPal,3,0.96,TRUE,FALSE
CUST_08299,Drew Miller,Male,35,bennettdavid@example.com,San Antonio,2026-04-27,Bronze,85778,14,2448.69,PayPal,4,0.65,TRUE,TRUE
CUST_08300,Paul Price IV,Male,34,stephanie20@example.org,San Antonio,2025-09-28,Bronze,55607,10,717.36,Credit Card,3,0.62,TRUE,FALSE
CUST_08301,Amy Martinez,Female,60,jon16@example.org,Los Angeles,2026-08-28,Bronze,62993,14,2646,PayPal,5,0.26,TRUE,FALSE
CUST_08302,Jason Wright,Male,62,jsmith@example.org,San Diego,2025-12-06,Bronze,59498,8,297.61,PayPal,2,0.44,TRUE,FALSE
CUST_08303,Lawrence Holmes,Male,21,lindawhite@example.org,New York,2024-03-14,Silver,69047,12,1506.35,PayPal,4,0.74,TRUE,FALSE
CUST_08304,David James,Male,57,bgonzales@example.net,Los Angeles,2025-05-07,Bronze,77557,8,1093.34,Bank Transfer,3,0.1,TRUE,TRUE
CUST_08305,Dalton Evans,Male,42,michaelschroeder@example.com,Chicago,2023-11-15,Bronze,81983,13,2094.49,Apple Pay,3,0.71,TRUE,TRUE
CUST_08306,Michael Mason,Male,28,gregorydavid@example.com,San Antonio,2026-06-17,Bronze,58387,10,1532.47,Credit Card,2,0.37,TRUE,FALSE
CUST_08307,Whitney Baker,Female,46,michellegolden@example.net,Los Angeles,2025-02-09,Bronze,50987,9,880.1,Apple Pay,4,0.07,TRUE,TRUE
CUST_08308,Peter Powell,Male,37,parkersherri@example.org,San Diego,2024-01-02,Silver,66599,11,1014.77,Credit Card,5,0.47,TRUE,FALSE
CUST_08309,Dr. Ana Anderson MD,Female,52,colemandavid@example.net,Philadelphia,2026-01-20,VIP,54278,15,1933.95,Credit Card,1,0.99,TRUE,FALSE
CUST_08310,Paula Price,Female,52,shelby97@example.com,Phoenix,2025-03-24,Bronze,59290,6,348.13,Apple Pay,3,0.97,TRUE,FALSE
CUST_08311,Kenneth Lee,Male,67,ulindsey@example.net,San Antonio,2026-08-16,Gold,53601,13,864.93,Credit Card,3,0.52,TRUE,TRUE
CUST_08312,Elizabeth Young,Female,67,scott90@example.net,Phoenix,2024-09-19,Bronze,58027,11,911.51,Apple Pay,3,0.43,TRUE,TRUE
CUST_08313,Stephen Miller,Male,57,vrodriguez@example.com,New York,2024-07-26,Bronze,76736,13,2425,Bank Transfer,2,0.38,TRUE,TRUE
CUST_08314,Jamie Young,Female,47,jennifermaxwell@example.net,New York,2024-11-07,Bronze,61185,10,1435.85,Credit Card,5,0.64,TRUE,FALSE
CUST_08315,Joseph Walters,Male,56,samantha99@example.com,Chicago,2023-09-13,Bronze,44264,20,3033.23,Credit Card,5,0.56,TRUE,FALSE
CUST_08316,Michael Brewer,Male,26,paulking@example.org,Phoenix,2025-06-28,Silver,74193,6,684.2,PayPal,1,0.42,FALSE,FALSE
CUST_08317,Alicia Campbell,Female,22,johnathanrodriguez@example.com,Houston,2024-02-17,Gold,77252,14,317.19,PayPal,2,0.08,TRUE,TRUE
CUST_08318,Christine Rodriguez,Female,49,hopkinslori@example.com,Houston,2024-05-29,Bronze,44213,12,2031.95,Bank Transfer,1,0.41,TRUE,TRUE
CUST_08319,Lori Mitchell,Female,30,qgarcia@example.org,Philadelphia,2024-09-19,Bronze,,11,487.25,Apple Pay,1,0.77,TRUE,FALSE
CUST_08320,William Richards,Male,67,osaunders@example.net,Chicago,2023-11-16,Bronze,57468,9,708.73,Credit Card,4,0.15,TRUE,FALSE
CUST_08321,James Griffin,Male,37,marygarcia@example.net,New York,2026-01-06,Bronze,63599,15,1182.18,Bank Transfer,1,0.73,TRUE,TRUE
CUST_08322,Matthew Ferguson,Male,49,bryantlaura@example.com,New York,2024-05-18,Bronze,48652,18,2655.84,Credit Card,1,0.1,TRUE,FALSE
CUST_08323,Susan Buchanan,Female,51,courtney34@example.com,New York,2025-07-20,Bronze,50968,13,430.86,Apple Pay,4,0.84,TRUE,FALSE
CUST_08324,Timothy Black,Male,51,vzimmerman@example.net,San Antonio,2025-05-05,Silver,82636,16,584.4,Bank Transfer,2,0.66,TRUE,TRUE
CUST_08325,Antonio Riggs,Male,42,sandra27@example.org,Houston,2025-07-21,Silver,66294,13,664.67,Bank Transfer,4,0.65,FALSE,TRUE
CUST_08326,Savannah Brooks,Female,35,zwiley@example.org,San Antonio,2023-10-19,Bronze,42139,9,725.34,PayPal,4,0.3,TRUE,TRUE
CUST_08327,Anthony Morris,Male,50,robertdunn@example.net,Phoenix,2025-11-08,Silver,,8,381.51,Apple Pay,,0.89,TRUE,TRUE
CUST_08328,Julian Reynolds,Male,23,lawrenceklein@example.org,San Antonio,2026-03-21,Bronze,73952,12,2060.54,Apple Pay,5,0.8,TRUE,FALSE
CUST_08329,Ashley Harrison,Female,19,fhayes@example.org,Chicago,2026-04-26,Bronze,45177,7,1380.46,Bank Transfer,5,0.65,TRUE,TRUE
CUST_08330,Thomas Whitney,Male,56,snowmitchell@example.net,Los Angeles,2023-09-13,Silver,55755,14,2278.05,Bank Transfer,1,0.51,TRUE,FALSE
CUST_08331,Brittany Snyder,Female,39,ballardjames@example.com,San Antonio,2024-11-22,Bronze,80697,5,391.5,Bank Transfer,1,0.26,TRUE,FALSE
CUST_08332,Tracy Brewer,Female,37,tylergreen@example.com,San Antonio,2025-01-20,Gold,51753,10,424.91,Bank Transfer,2,0.25,TRUE,FALSE
CUST_08333,Lacey Friedman,Female,58,xruiz@example.org,Philadelphia,2025-01-20,Bronze,70388,11,1181.97,Credit Card,1,0.84,TRUE,FALSE
CUST_08334,David Moore,Male,47,dean55@example.com,Chicago,2025-10-08,Bronze,48688,12,1487.43,Credit Card,2,0.82,TRUE,TRUE
CUST_08335,Gina Wallace,Female,49,rodriguezmary@example.org,San Diego,2023-10-20,VIP,65927,14,1843.54,Bank Transfer,5,0.93,TRUE,FALSE
CUST_08336,Ryan Parks,Male,26,sharon04@example.org,Houston,2025-02-20,Silver,67425,12,1327.39,Apple Pay,3,0.35,TRUE,FALSE
CUST_08337,Curtis Blackwell,Male,45,alyssamoore@example.net,Chicago,2025-01-15,Bronze,62186,16,416.77,Credit Card,3,0.93,TRUE,FALSE
CUST_08338,Matthew Ward,Male,38,jeremyharvey@example.org,San Antonio,2024-07-20,Bronze,50160,7,1247.2,Bank Transfer,5,0.97,FALSE,FALSE
CUST_08339,Elijah Spencer,Male,64,johnhernandez@example.net,Phoenix,2023-09-24,Silver,80112,17,1168.99,Apple Pay,5,0.19,TRUE,FALSE
CUST_08340,Arthur Sanders,Male,36,ewarren@example.net,Chicago,2026-02-09,Silver,78845,10,1383.9,Apple Pay,1,0.24,FALSE,TRUE
CUST_08341,Jeffrey Patrick,Male,23,amysilva@example.net,Phoenix,2026-03-23,Silver,33041,9,537.39,PayPal,1,0.92,TRUE,FALSE
CUST_08342,Patricia Lee,Female,48,shelly71@example.org,Los Angeles,2026-03-13,Bronze,80050,7,214.59,Bank Transfer,4,0.17,TRUE,FALSE
CUST_08343,Rhonda Chang,Female,52,karen58@example.net,Los Angeles,2025-01-31,Bronze,48706,9,1325.63,PayPal,5,0.85,TRUE,FALSE
CUST_08344,Sheila Moss,Female,65,bradleylisa@example.net,Houston,2025-08-25,Silver,60879,13,1195.78,Bank Transfer,4,0.35,TRUE,FALSE
CUST_08345,David Lee,Male,26,bradleymark@example.net,San Diego,2024-12-08,Silver,,7,1183.75,Credit Card,4,0.57,TRUE,FALSE
CUST_08346,Sarah Torres,Female,44,leonardtammy@example.net,San Antonio,2025-11-17,Bronze,91579,13,1983.18,Credit Card,4,0.32,TRUE,FALSE
CUST_08347,Nicole Barnett,Female,21,johngonzalez@example.com,Chicago,2025-09-24,Bronze,62650,9,432.82,PayPal,4,0.75,TRUE,FALSE
CUST_08348,Mary Hall,Female,60,nguyenrebecca@example.org,San Antonio,2025-07-13,Bronze,48898,17,2044.04,Credit Card,4,0.91,TRUE,FALSE
CUST_08349,Laurie Schmidt,Female,67,ashley81@example.com,San Antonio,2026-07-22,Bronze,60558,13,1768.47,Apple Pay,3,0.08,TRUE,TRUE
CUST_08350,Erica Gilbert,Female,33,bellrobert@example.com,Houston,2024-11-26,Bronze,55145,10,1642.68,Apple Pay,1,0.32,TRUE,TRUE
CUST_08351,Wendy White,Female,29,brianperry@example.com,Phoenix,2024-07-28,Bronze,67545,11,343.59,Bank Transfer,2,0.79,TRUE,FALSE
CUST_08352,Regina Mendoza,Female,50,mary80@example.com,Chicago,2026-06-22,Bronze,93615,11,1960.73,Apple Pay,2,0.8,TRUE,FALSE
CUST_08353,Wesley Rodriguez,Male,21,christineberger@example.com,Chicago,2025-01-08,Bronze,75927,16,2375.59,Bank Transfer,3,0,TRUE,FALSE
CUST_08354,Madison Gibson,Female,36,williamspears@example.com,Philadelphia,2026-01-17,Bronze,64699,14,2138.07,PayPal,1,0.8,TRUE,FALSE
CUST_08355,Ryan Gonzalez,Male,64,ajordan@example.com,New York,2025-06-20,Bronze,54189,15,2013.08,PayPal,5,0.99,TRUE,FALSE
CUST_08356,Annette Snyder,Female,27,vsmith@example.com,Los Angeles,2025-06-07,Silver,75437,10,378.27,Apple Pay,1,0.11,TRUE,FALSE
CUST_08357,Jerome Garcia,Male,36,dennistony@example.org,New York,2026-08-17,Silver,54828,21,2209.22,Bank Transfer,3,0.37,TRUE,FALSE
CUST_08358,Christopher Grimes,Male,51,michael84@example.org,Los Angeles,2026-09-10,Gold,73954,12,2300.27,PayPal,1,0.23,TRUE,FALSE
CUST_08359,Brittany Anderson,Female,48,robinsonheidi@example.net,New York,2024-12-21,Bronze,59014,11,1484.38,Apple Pay,2,0.39,TRUE,FALSE
CUST_08360,Nichole Peters,Female,41,egrimes@example.org,Phoenix,2025-07-16,Silver,80400,19,1521.11,Bank Transfer,2,0.69,FALSE,FALSE
CUST_08361,Michael Perkins,Male,59,qmoore@example.org,Philadelphia,2026-06-19,Gold,87542,7,555.96,Credit Card,2,0.35,FALSE,FALSE
CUST_08362,Patrick Sosa,Male,43,michael36@example.net,Chicago,2026-08-04,Gold,84354,12,1168.01,Bank Transfer,1,0.77,FALSE,FALSE
CUST_08363,Benjamin Williams DVM,Male,44,jessicaparker@example.com,Los Angeles,2024-05-11,Bronze,65863,12,2385.55,Bank Transfer,1,0.16,FALSE,FALSE
CUST_08364,Dustin White,Male,59,bobfernandez@example.org,Chicago,2025-02-08,Bronze,81164,14,2447.3,Bank Transfer,2,0.51,TRUE,FALSE
CUST_08365,Stephanie Bradford,Female,43,michael51@example.org,New York,2025-06-18,Silver,52622,14,887.45,Apple Pay,3,0.72,TRUE,TRUE
CUST_08366,Julie Contreras,Female,64,tgibson@example.net,Phoenix,2026-03-18,Bronze,90499,13,1303.91,Credit Card,2,0.86,TRUE,FALSE
CUST_08367,Nicholas Mendez,Male,59,loganberry@example.net,San Antonio,2023-12-05,Silver,85143,16,2357.83,Credit Card,2,0.62,TRUE,TRUE
CUST_08368,Ryan Valdez,Male,45,timothystewart@example.org,San Diego,2025-01-19,Bronze,81710,16,1924.42,Apple Pay,2,0.14,TRUE,FALSE
CUST_08369,Scott Martin,Male,27,reneegonzalez@example.net,Los Angeles,2026-07-19,Gold,78370,16,2017.15,Credit Card,5,0.81,TRUE,FALSE
CUST_08370,Yvonne Rodriguez,Female,57,leetracey@example.org,Phoenix,2024-09-16,Silver,94876,15,2874.18,Apple Pay,2,0.8,TRUE,FALSE
CUST_08371,Katherine Davis,Female,64,eric50@example.org,Houston,2024-08-20,Bronze,81080,8,267.56,Credit Card,5,0.52,FALSE,TRUE
CUST_08372,Kimberly Richardson,Female,22,charleswilson@example.net,San Diego,2026-04-26,Bronze,66012,13,1966.32,PayPal,2,0.87,TRUE,TRUE
CUST_08373,Matthew Mccoy,Male,41,zmontgomery@example.org,Phoenix,2024-08-15,Gold,59702,16,1350.19,Apple Pay,5,0.63,TRUE,FALSE
CUST_08374,Alexander Murphy,Male,65,tmunoz@example.org,Philadelphia,2023-12-10,Bronze,47119,9,1264.19,PayPal,2,0.39,TRUE,TRUE
CUST_08375,Christopher Page,Male,34,rodriguezerika@example.com,San Diego,2024-12-30,Silver,67391,11,431.43,Bank Transfer,2,0.51,TRUE,FALSE
CUST_08376,Amanda Wood,Female,48,alecpena@example.org,San Antonio,2023-10-08,Gold,63191,12,401.31,PayPal,5,0.36,TRUE,TRUE
CUST_08377,Jared Reed,Male,66,jacobwilliams@example.org,Houston,2026-03-12,Bronze,,13,786.78,Credit Card,3,0.37,TRUE,TRUE
CUST_08378,Caitlin Blackwell,Female,55,alester@example.com,San Diego,2024-02-29,Bronze,76919,10,583.68,PayPal,4,0.74,TRUE,FALSE
CUST_08379,Wendy Mason,Female,67,brandon13@example.com,Los Angeles,2025-02-20,Silver,73234,14,869.35,Credit Card,3,0.06,TRUE,FALSE
CUST_08380,Alicia Gilbert,Female,54,jennifermathis@example.net,San Antonio,2024-08-23,Gold,66105,10,859.8,Bank Transfer,3,0.51,TRUE,FALSE
CUST_08381,Joshua Colon,Male,32,emorris@example.net,New York,2024-05-15,Bronze,66411,25,2233.02,Bank Transfer,2,0.01,FALSE,FALSE
CUST_08382,Elizabeth Stanley,Female,63,jeffrey02@example.net,New York,2024-01-16,Silver,53413,15,2498.88,Bank Transfer,3,0.76,FALSE,FALSE
CUST_08383,Brandy Elliott,Female,21,hdelgado@example.org,San Antonio,2025-08-01,Bronze,35519,9,413.02,Bank Transfer,2,1,TRUE,TRUE
CUST_08384,Maria Hendricks,Female,50,wwu@example.com,San Antonio,2024-02-07,Bronze,61380,7,297.03,Credit Card,3,0.93,FALSE,TRUE
CUST_08385,Kurt Bryant,Male,36,qjensen@example.net,San Antonio,2024-05-01,Bronze,63630,17,711.58,PayPal,5,0.84,TRUE,TRUE
CUST_08386,Joseph Vasquez,Male,38,richardweber@example.org,Chicago,2025-01-13,Bronze,70960,9,772.9,Bank Transfer,3,0.69,FALSE,TRUE
CUST_08387,Julie Bailey,Female,51,cmathis@example.org,San Diego,2025-08-17,Silver,63056,10,373.5,Apple Pay,5,0.7,TRUE,FALSE
CUST_08388,Dr. Renee Richard DDS,Female,33,stephen66@example.com,Philadelphia,2025-11-15,Bronze,85806,6,839.85,PayPal,1,0.08,TRUE,TRUE
CUST_08389,Lee Butler,Male,22,wilsonanthony@example.org,Houston,2025-05-23,VIP,57246,13,688.19,Apple Pay,1,0.35,TRUE,FALSE
CUST_08390,Ms. Teresa Miles,Female,64,qdaniel@example.com,Los Angeles,2025-01-08,Gold,70675,12,1300.4,Bank Transfer,,0.96,TRUE,FALSE
CUST_08391,Marcus Phillips,Male,41,paula88@example.net,Chicago,2025-03-12,Gold,63228,8,592.07,Bank Transfer,5,0.99,TRUE,TRUE
CUST_08392,Craig Henry,Male,67,rangelashley@example.org,Chicago,2024-08-12,Silver,86112,14,2004.17,Bank Transfer,1,0.55,TRUE,FALSE
CUST_08393,Richard Meyer,Male,49,angela96@example.org,Los Angeles,2025-10-31,Silver,44408,8,704.58,Credit Card,1,0.73,TRUE,TRUE
CUST_08394,Brooke Burnett,Female,56,jhall@example.com,Los Angeles,2024-05-09,Bronze,84751,16,2440.7,Credit Card,5,0.96,TRUE,FALSE
CUST_08395,Holly Myers,Female,37,patricia97@example.com,Los Angeles,2026-03-30,Silver,92547,12,1772.95,Credit Card,2,0.51,TRUE,FALSE
CUST_08396,Gregory Carson,Male,57,cooperjuan@example.com,San Antonio,2026-06-09,Silver,57388,5,932.21,Credit Card,4,0.53,TRUE,FALSE
CUST_08397,Rachel Lawson,Female,37,susan75@example.com,Chicago,2024-05-28,Bronze,42690,11,938.6,Credit Card,2,0.35,TRUE,FALSE
CUST_08398,Daryl Johnson,Male,57,heather41@example.org,Chicago,2026-01-26,Gold,56467,5,802.09,Apple Pay,5,0.28,FALSE,TRUE
CUST_08399,Zachary Ruiz,Male,58,monica32@example.net,Philadelphia,2025-02-23,Bronze,52097,13,1526.94,Bank Transfer,3,0.19,FALSE,TRUE
CUST_08400,Patricia Lopez,Female,30,sharimartinez@example.org,San Antonio,2024-05-25,Bronze,67935,11,842.18,Apple Pay,4,0.4,TRUE,TRUE
CUST_08401,Stephanie Smith,Female,62,ericbriggs@example.net,New York,2024-02-09,Bronze,86583,8,1486.25,Bank Transfer,5,0.86,FALSE,TRUE
CUST_08402,Kimberly Hardy,Female,35,gregorywendy@example.net,Houston,2024-12-29,Bronze,90939,16,1294.52,Credit Card,2,0.15,TRUE,FALSE
CUST_08403,Heather Brown,Female,57,johnsonmary@example.com,Chicago,2024-01-08,Bronze,68884,9,1724,Bank Transfer,1,0.85,TRUE,FALSE
CUST_08404,Robert Juarez,Male,24,pwells@example.com,Philadelphia,2024-09-14,Bronze,44087,8,288.6,Apple Pay,2,0.32,TRUE,TRUE
CUST_08405,Dana Long,Female,47,zruiz@example.net,New York,2024-07-30,Silver,45435,16,1889.7,PayPal,1,0.22,TRUE,FALSE
CUST_08406,Kimberly Marquez,Female,56,kmartin@example.net,San Diego,2025-11-07,Bronze,74992,11,1943.09,Credit Card,5,0.66,TRUE,FALSE
CUST_08407,Robin Adams,Female,21,randydavis@example.net,San Diego,2024-07-30,Silver,61655,12,2395.93,Bank Transfer,1,0.56,TRUE,TRUE
CUST_08408,Nancy Spencer,Female,52,changdeborah@example.com,Philadelphia,2025-07-02,Silver,48920,5,332.13,Bank Transfer,5,0.05,TRUE,FALSE
CUST_08409,Virginia Mills,Female,32,blankenshipkevin@example.com,New York,2025-10-19,Silver,106038,10,1455.01,Bank Transfer,1,0.66,TRUE,FALSE
CUST_08410,Patricia Little,Female,41,bdalton@example.com,Chicago,2026-06-25,Silver,70194,18,2908.62,Apple Pay,3,0.61,FALSE,FALSE
CUST_08411,Carrie Gonzalez,Female,32,jmejia@example.com,San Antonio,2024-07-20,Bronze,36895,13,1299.38,Bank Transfer,5,0.4,FALSE,FALSE
CUST_08412,James Munoz,Male,22,druiz@example.org,New York,2026-07-13,Gold,63845,11,789.22,Credit Card,4,0.41,TRUE,FALSE
CUST_08413,Megan Jones,Female,59,stephaniekeller@example.com,Houston,2025-08-29,Gold,61207,17,2768.33,PayPal,1,0.49,TRUE,FALSE
CUST_08414,Robert Reynolds,Male,33,shannon68@example.net,Phoenix,2025-06-26,Silver,54347,12,2334,Apple Pay,1,0.34,FALSE,FALSE
CUST_08415,Matthew Jones,Male,49,jonesrobin@example.net,Chicago,2024-09-27,Bronze,63150,8,510.91,Bank Transfer,1,0.85,TRUE,FALSE
CUST_08416,Adam Todd,Male,27,justin70@example.org,Philadelphia,2026-05-19,Bronze,40239,13,1318.2,Bank Transfer,3,0.61,FALSE,TRUE
CUST_08417,Steven Davis,Male,47,timothy90@example.com,San Antonio,2025-07-13,Silver,77845,17,1022.65,PayPal,3,0.9,TRUE,FALSE
CUST_08418,Kelly Harris,Female,35,jwright@example.org,Los Angeles,2023-10-08,Silver,42119,16,2493.65,Bank Transfer,2,0.81,TRUE,FALSE
CUST_08419,Jeremy Hernandez,Male,51,warnersteven@example.com,New York,2026-06-09,Silver,55614,14,1387.78,Credit Card,2,0.12,TRUE,FALSE
CUST_08420,Larry Martinez,Male,22,lauren52@example.net,San Diego,2025-08-24,Silver,78681,12,2023.43,PayPal,5,0.96,TRUE,FALSE
CUST_08421,Jeffrey Wood,Male,19,sarah39@example.com,Chicago,2026-07-09,Silver,50387,9,1406.48,PayPal,1,0.32,TRUE,TRUE
CUST_08422,Douglas Anderson,Male,51,jessicarichards@example.net,Houston,2026-03-11,Bronze,51522,14,715.32,Apple Pay,4,0.71,TRUE,FALSE
CUST_08423,Rebecca Thomas,Female,27,robertmcdowell@example.com,Chicago,2024-06-16,Silver,91464,8,415.42,Credit Card,3,0.7,FALSE,TRUE
CUST_08424,Abigail Rodriguez,Female,67,bradfordwendy@example.com,Los Angeles,2025-08-29,Bronze,50044,14,1657.1,PayPal,4,0.19,TRUE,FALSE
CUST_08425,Kendra Price,Female,64,larsondana@example.com,New York,2026-01-18,Gold,75568,6,810.49,PayPal,5,0.5,TRUE,FALSE
CUST_08426,Jean Porter,Female,32,ipowell@example.org,Los Angeles,2026-01-23,Gold,53702,12,1456.22,Credit Card,5,0.71,FALSE,FALSE
CUST_08427,Gina Barker,Female,46,bcollier@example.com,San Diego,2024-01-03,Bronze,42885,10,1425.57,Credit Card,5,0.98,TRUE,FALSE
CUST_08428,Jennifer Bell,Female,38,jacksonkevin@example.org,San Antonio,2024-02-04,Bronze,44703,7,1194.76,Credit Card,5,0.83,TRUE,FALSE
CUST_08429,Stephen Becker,Male,62,brandonsmith@example.com,Phoenix,2024-11-16,Gold,75898,10,1432.91,PayPal,5,0.73,TRUE,FALSE
CUST_08430,Laura Rosario PhD,Female,51,alexa34@example.org,Philadelphia,2025-12-28,Bronze,69355,15,851.42,Credit Card,4,0.61,TRUE,TRUE
CUST_08431,Julie Vincent,Female,40,ofrancis@example.com,Los Angeles,2025-10-23,Silver,61479,11,2043.12,Bank Transfer,1,0.43,TRUE,FALSE
CUST_08432,Jennifer Wright,Female,47,awilson@example.com,Philadelphia,2026-07-27,Silver,67228,11,844.87,Credit Card,3,0.38,TRUE,FALSE
